"","Country.Region","date","CumCaseNumber","IncCaseNumber"
"18206","Lebanon",2020-07-04,1855,25
"18207","Lebanon",2020-07-05,1873,18
"18208","Lebanon",2020-07-06,1885,12
"18209","Lebanon",2020-07-07,1907,22
"18210","Lebanon",2020-07-08,1946,39
"18211","Lebanon",2020-07-09,2011,65
"18212","Lebanon",2020-07-10,2082,71
"18213","Lebanon",2020-07-11,2168,86
"18214","Lebanon",2020-07-12,2334,166
"18215","Lebanon",2020-07-13,2419,85
"18216","Lebanon",2020-07-14,2451,32
"18217","Lebanon",2020-07-15,2542,91
"18218","Lebanon",2020-07-16,2599,57
"18219","Lebanon",2020-07-17,2700,101
"18220","Lebanon",2020-07-18,2775,75
"18221","Lebanon",2020-07-19,2859,84
"18222","Lebanon",2020-07-20,2905,46
"18223","Lebanon",2020-07-21,2980,75
"18224","Lebanon",2020-07-22,3104,124
"18225","Lebanon",2020-07-23,3260,156
"18226","Lebanon",2020-07-24,3407,147
"18227","Lebanon",2020-07-25,3582,175
"18228","Lebanon",2020-07-26,3750,168
"18229","Lesotho",2020-01-23,0,0
"18230","Lesotho",2020-01-24,0,0
"18231","Lesotho",2020-01-25,0,0
"18232","Lesotho",2020-01-26,0,0
"18233","Lesotho",2020-01-27,0,0
"18234","Lesotho",2020-01-28,0,0
"18235","Lesotho",2020-01-29,0,0
"18236","Lesotho",2020-01-30,0,0
"18237","Lesotho",2020-01-31,0,0
"18238","Lesotho",2020-02-01,0,0
"18239","Lesotho",2020-02-02,0,0
"18240","Lesotho",2020-02-03,0,0
"18241","Lesotho",2020-02-04,0,0
"18242","Lesotho",2020-02-05,0,0
"18243","Lesotho",2020-02-06,0,0
"18244","Lesotho",2020-02-07,0,0
"18245","Lesotho",2020-02-08,0,0
"18246","Lesotho",2020-02-09,0,0
"18247","Lesotho",2020-02-10,0,0
"18248","Lesotho",2020-02-11,0,0
"18249","Lesotho",2020-02-12,0,0
"18250","Lesotho",2020-02-13,0,0
"18251","Lesotho",2020-02-14,0,0
"18252","Lesotho",2020-02-15,0,0
"18253","Lesotho",2020-02-16,0,0
"18254","Lesotho",2020-02-17,0,0
"18255","Lesotho",2020-02-18,0,0
"18256","Lesotho",2020-02-19,0,0
"18257","Lesotho",2020-02-20,0,0
"18258","Lesotho",2020-02-21,0,0
"18259","Lesotho",2020-02-22,0,0
"18260","Lesotho",2020-02-23,0,0
"18261","Lesotho",2020-02-24,0,0
"18262","Lesotho",2020-02-25,0,0
"18263","Lesotho",2020-02-26,0,0
"18264","Lesotho",2020-02-27,0,0
"18265","Lesotho",2020-02-28,0,0
"18266","Lesotho",2020-02-29,0,0
"18267","Lesotho",2020-03-01,0,0
"18268","Lesotho",2020-03-02,0,0
"18269","Lesotho",2020-03-03,0,0
"18270","Lesotho",2020-03-04,0,0
"18271","Lesotho",2020-03-05,0,0
"18272","Lesotho",2020-03-06,0,0
"18273","Lesotho",2020-03-07,0,0
"18274","Lesotho",2020-03-08,0,0
"18275","Lesotho",2020-03-09,0,0
"18276","Lesotho",2020-03-10,0,0
"18277","Lesotho",2020-03-11,0,0
"18278","Lesotho",2020-03-12,0,0
"18279","Lesotho",2020-03-13,0,0
"18280","Lesotho",2020-03-14,0,0
"18281","Lesotho",2020-03-15,0,0
"18282","Lesotho",2020-03-16,0,0
"18283","Lesotho",2020-03-17,0,0
"18284","Lesotho",2020-03-18,0,0
"18285","Lesotho",2020-03-19,0,0
"18286","Lesotho",2020-03-20,0,0
"18287","Lesotho",2020-03-21,0,0
"18288","Lesotho",2020-03-22,0,0
"18289","Lesotho",2020-03-23,0,0
"18290","Lesotho",2020-03-24,0,0
"18291","Lesotho",2020-03-25,0,0
"18292","Lesotho",2020-03-26,0,0
"18293","Lesotho",2020-03-27,0,0
"18294","Lesotho",2020-03-28,0,0
"18295","Lesotho",2020-03-29,0,0
"18296","Lesotho",2020-03-30,0,0
"18297","Lesotho",2020-03-31,0,0
"18298","Lesotho",2020-04-01,0,0
"18299","Lesotho",2020-04-02,0,0
"18300","Lesotho",2020-04-03,0,0
"18301","Lesotho",2020-04-04,0,0
"18302","Lesotho",2020-04-05,0,0
"18303","Lesotho",2020-04-06,0,0
"18304","Lesotho",2020-04-07,0,0
"18305","Lesotho",2020-04-08,0,0
"18306","Lesotho",2020-04-09,0,0
"18307","Lesotho",2020-04-10,0,0
"18308","Lesotho",2020-04-11,0,0
"18309","Lesotho",2020-04-12,0,0
"18310","Lesotho",2020-04-13,0,0
"18311","Lesotho",2020-04-14,0,0
"18312","Lesotho",2020-04-15,0,0
"18313","Lesotho",2020-04-16,0,0
"18314","Lesotho",2020-04-17,0,0
"18315","Lesotho",2020-04-18,0,0
"18316","Lesotho",2020-04-19,0,0
"18317","Lesotho",2020-04-20,0,0
"18318","Lesotho",2020-04-21,0,0
"18319","Lesotho",2020-04-22,0,0
"18320","Lesotho",2020-04-23,0,0
"18321","Lesotho",2020-04-24,0,0
"18322","Lesotho",2020-04-25,0,0
"18323","Lesotho",2020-04-26,0,0
"18324","Lesotho",2020-04-27,0,0
"18325","Lesotho",2020-04-28,0,0
"18326","Lesotho",2020-04-29,0,0
"18327","Lesotho",2020-04-30,0,0
"18328","Lesotho",2020-05-01,0,0
"18329","Lesotho",2020-05-02,0,0
"18330","Lesotho",2020-05-03,0,0
"18331","Lesotho",2020-05-04,0,0
"18332","Lesotho",2020-05-05,0,0
"18333","Lesotho",2020-05-06,0,0
"18334","Lesotho",2020-05-07,0,0
"18335","Lesotho",2020-05-08,0,0
"18336","Lesotho",2020-05-09,0,0
"18337","Lesotho",2020-05-10,0,0
"18338","Lesotho",2020-05-11,0,0
"18339","Lesotho",2020-05-12,0,0
"18340","Lesotho",2020-05-13,1,1
"18341","Lesotho",2020-05-14,1,0
"18342","Lesotho",2020-05-15,1,0
"18343","Lesotho",2020-05-16,1,0
"18344","Lesotho",2020-05-17,1,0
"18345","Lesotho",2020-05-18,1,0
"18346","Lesotho",2020-05-19,1,0
"18347","Lesotho",2020-05-20,1,0
"18348","Lesotho",2020-05-21,1,0
"18349","Lesotho",2020-05-22,2,1
"18350","Lesotho",2020-05-23,2,0
"18351","Lesotho",2020-05-24,2,0
"18352","Lesotho",2020-05-25,2,0
"18353","Lesotho",2020-05-26,2,0
"18354","Lesotho",2020-05-27,2,0
"18355","Lesotho",2020-05-28,2,0
"18356","Lesotho",2020-05-29,2,0
"18357","Lesotho",2020-05-30,2,0
"18358","Lesotho",2020-05-31,2,0
"18359","Lesotho",2020-06-01,2,0
"18360","Lesotho",2020-06-02,2,0
"18361","Lesotho",2020-06-03,4,2
"18362","Lesotho",2020-06-04,4,0
"18363","Lesotho",2020-06-05,4,0
"18364","Lesotho",2020-06-06,4,0
"18365","Lesotho",2020-06-07,4,0
"18366","Lesotho",2020-06-08,4,0
"18367","Lesotho",2020-06-09,4,0
"18368","Lesotho",2020-06-10,4,0
"18369","Lesotho",2020-06-11,4,0
"18370","Lesotho",2020-06-12,4,0
"18371","Lesotho",2020-06-13,4,0
"18372","Lesotho",2020-06-14,4,0
"18373","Lesotho",2020-06-15,4,0
"18374","Lesotho",2020-06-16,4,0
"18375","Lesotho",2020-06-17,4,0
"18376","Lesotho",2020-06-18,4,0
"18377","Lesotho",2020-06-19,4,0
"18378","Lesotho",2020-06-20,4,0
"18379","Lesotho",2020-06-21,4,0
"18380","Lesotho",2020-06-22,12,8
"18381","Lesotho",2020-06-23,17,5
"18382","Lesotho",2020-06-24,17,0
"18383","Lesotho",2020-06-25,17,0
"18384","Lesotho",2020-06-26,24,7
"18385","Lesotho",2020-06-27,24,0
"18386","Lesotho",2020-06-28,27,3
"18387","Lesotho",2020-06-29,27,0
"18388","Lesotho",2020-06-30,27,0
"18389","Lesotho",2020-07-01,35,8
"18390","Lesotho",2020-07-02,35,0
"18391","Lesotho",2020-07-03,35,0
"18392","Lesotho",2020-07-04,35,0
"18393","Lesotho",2020-07-05,79,44
"18394","Lesotho",2020-07-06,91,12
"18395","Lesotho",2020-07-07,91,0
"18396","Lesotho",2020-07-08,91,0
"18397","Lesotho",2020-07-09,134,43
"18398","Lesotho",2020-07-10,184,50
"18399","Lesotho",2020-07-11,184,0
"18400","Lesotho",2020-07-12,233,49
"18401","Lesotho",2020-07-13,245,12
"18402","Lesotho",2020-07-14,256,11
"18403","Lesotho",2020-07-15,256,0
"18404","Lesotho",2020-07-16,256,0
"18405","Lesotho",2020-07-17,311,55
"18406","Lesotho",2020-07-18,359,48
"18407","Lesotho",2020-07-19,359,0
"18408","Lesotho",2020-07-20,359,0
"18409","Lesotho",2020-07-21,359,0
"18410","Lesotho",2020-07-22,359,0
"18411","Lesotho",2020-07-23,359,0
"18412","Lesotho",2020-07-24,359,0
"18413","Lesotho",2020-07-25,419,60
"18414","Lesotho",2020-07-26,505,86
"18415","Liberia",2020-01-23,0,0
"18416","Liberia",2020-01-24,0,0
"18417","Liberia",2020-01-25,0,0
"18418","Liberia",2020-01-26,0,0
"18419","Liberia",2020-01-27,0,0
"18420","Liberia",2020-01-28,0,0
"18421","Liberia",2020-01-29,0,0
"18422","Liberia",2020-01-30,0,0
"18423","Liberia",2020-01-31,0,0
"18424","Liberia",2020-02-01,0,0
"18425","Liberia",2020-02-02,0,0
"18426","Liberia",2020-02-03,0,0
"18427","Liberia",2020-02-04,0,0
"18428","Liberia",2020-02-05,0,0
"18429","Liberia",2020-02-06,0,0
"18430","Liberia",2020-02-07,0,0
"18431","Liberia",2020-02-08,0,0
"18432","Liberia",2020-02-09,0,0
"18433","Liberia",2020-02-10,0,0
"18434","Liberia",2020-02-11,0,0
"18435","Liberia",2020-02-12,0,0
"18436","Liberia",2020-02-13,0,0
"18437","Liberia",2020-02-14,0,0
"18438","Liberia",2020-02-15,0,0
"18439","Liberia",2020-02-16,0,0
"18440","Liberia",2020-02-17,0,0
"18441","Liberia",2020-02-18,0,0
"18442","Liberia",2020-02-19,0,0
"18443","Liberia",2020-02-20,0,0
"18444","Liberia",2020-02-21,0,0
"18445","Liberia",2020-02-22,0,0
"18446","Liberia",2020-02-23,0,0
"18447","Liberia",2020-02-24,0,0
"18448","Liberia",2020-02-25,0,0
"18449","Liberia",2020-02-26,0,0
"18450","Liberia",2020-02-27,0,0
"18451","Liberia",2020-02-28,0,0
"18452","Liberia",2020-02-29,0,0
"18453","Liberia",2020-03-01,0,0
"18454","Liberia",2020-03-02,0,0
"18455","Liberia",2020-03-03,0,0
"18456","Liberia",2020-03-04,0,0
"18457","Liberia",2020-03-05,0,0
"18458","Liberia",2020-03-06,0,0
"18459","Liberia",2020-03-07,0,0
"18460","Liberia",2020-03-08,0,0
"18461","Liberia",2020-03-09,0,0
"18462","Liberia",2020-03-10,0,0
"18463","Liberia",2020-03-11,0,0
"18464","Liberia",2020-03-12,0,0
"18465","Liberia",2020-03-13,0,0
"18466","Liberia",2020-03-14,0,0
"18467","Liberia",2020-03-15,0,0
"18468","Liberia",2020-03-16,1,1
"18469","Liberia",2020-03-17,1,0
"18470","Liberia",2020-03-18,2,1
"18471","Liberia",2020-03-19,2,0
"18472","Liberia",2020-03-20,2,0
"18473","Liberia",2020-03-21,3,1
"18474","Liberia",2020-03-22,3,0
"18475","Liberia",2020-03-23,3,0
"18476","Liberia",2020-03-24,3,0
"18477","Liberia",2020-03-25,3,0
"18478","Liberia",2020-03-26,3,0
"18479","Liberia",2020-03-27,3,0
"18480","Liberia",2020-03-28,3,0
"18481","Liberia",2020-03-29,3,0
"18482","Liberia",2020-03-30,3,0
"18483","Liberia",2020-03-31,3,0
"18484","Liberia",2020-04-01,6,3
"18485","Liberia",2020-04-02,6,0
"18486","Liberia",2020-04-03,7,1
"18487","Liberia",2020-04-04,10,3
"18488","Liberia",2020-04-05,13,3
"18489","Liberia",2020-04-06,14,1
"18490","Liberia",2020-04-07,14,0
"18491","Liberia",2020-04-08,31,17
"18492","Liberia",2020-04-09,31,0
"18493","Liberia",2020-04-10,37,6
"18494","Liberia",2020-04-11,48,11
"18495","Liberia",2020-04-12,50,2
"18496","Liberia",2020-04-13,59,9
"18497","Liberia",2020-04-14,59,0
"18498","Liberia",2020-04-15,59,0
"18499","Liberia",2020-04-16,59,0
"18500","Liberia",2020-04-17,76,17
"18501","Liberia",2020-04-18,76,0
"18502","Liberia",2020-04-19,91,15
"18503","Liberia",2020-04-20,99,8
"18504","Liberia",2020-04-21,101,2
"18505","Liberia",2020-04-22,101,0
"18506","Liberia",2020-04-23,101,0
"18507","Liberia",2020-04-24,117,16
"18508","Liberia",2020-04-25,120,3
"18509","Liberia",2020-04-26,124,4
"18510","Liberia",2020-04-27,124,0
"18511","Liberia",2020-04-28,141,17
"18512","Liberia",2020-04-29,141,0
"18513","Liberia",2020-04-30,141,0
"18514","Liberia",2020-05-01,152,11
"18515","Liberia",2020-05-02,154,2
"18516","Liberia",2020-05-03,158,4
"18517","Liberia",2020-05-04,166,8
"18518","Liberia",2020-05-05,170,4
"18519","Liberia",2020-05-06,178,8
"18520","Liberia",2020-05-07,189,11
"18521","Liberia",2020-05-08,199,10
"18522","Liberia",2020-05-09,199,0
"18523","Liberia",2020-05-10,199,0
"18524","Liberia",2020-05-11,211,12
"18525","Liberia",2020-05-12,211,0
"18526","Liberia",2020-05-13,213,2
"18527","Liberia",2020-05-14,215,2
"18528","Liberia",2020-05-15,219,4
"18529","Liberia",2020-05-16,223,4
"18530","Liberia",2020-05-17,226,3
"18531","Liberia",2020-05-18,229,3
"18532","Liberia",2020-05-19,233,4
"18533","Liberia",2020-05-20,238,5
"18534","Liberia",2020-05-21,240,2
"18535","Liberia",2020-05-22,249,9
"18536","Liberia",2020-05-23,255,6
"18537","Liberia",2020-05-24,265,10
"18538","Liberia",2020-05-25,265,0
"18539","Liberia",2020-05-26,266,1
"18540","Liberia",2020-05-27,266,0
"18541","Liberia",2020-05-28,269,3
"18542","Liberia",2020-05-29,273,4
"18543","Liberia",2020-05-30,280,7
"18544","Liberia",2020-05-31,288,8
"18545","Liberia",2020-06-01,296,8
"18546","Liberia",2020-06-02,311,15
"18547","Liberia",2020-06-03,316,5
"18548","Liberia",2020-06-04,321,5
"18549","Liberia",2020-06-05,334,13
"18550","Liberia",2020-06-06,345,11
"18551","Liberia",2020-06-07,359,14
"18552","Liberia",2020-06-08,370,11
"18553","Liberia",2020-06-09,383,13
"18554","Liberia",2020-06-10,397,14
"18555","Liberia",2020-06-11,410,13
"18556","Liberia",2020-06-12,421,11
"18557","Liberia",2020-06-13,446,25
"18558","Liberia",2020-06-14,458,12
"18559","Liberia",2020-06-15,498,40
"18560","Liberia",2020-06-16,509,11
"18561","Liberia",2020-06-17,516,7
"18562","Liberia",2020-06-18,542,26
"18563","Liberia",2020-06-19,581,39
"18564","Liberia",2020-06-20,601,20
"18565","Liberia",2020-06-21,626,25
"18566","Liberia",2020-06-22,650,24
"18567","Liberia",2020-06-23,652,2
"18568","Liberia",2020-06-24,662,10
"18569","Liberia",2020-06-25,681,19
"18570","Liberia",2020-06-26,684,3
"18571","Liberia",2020-06-27,729,45
"18572","Liberia",2020-06-28,768,39
"18573","Liberia",2020-06-29,770,2
"18574","Liberia",2020-06-30,780,10
"18575","Liberia",2020-07-01,804,24
"18576","Liberia",2020-07-02,819,15
"18577","Liberia",2020-07-03,833,14
"18578","Liberia",2020-07-04,869,36
"18579","Liberia",2020-07-05,874,5
"18580","Liberia",2020-07-06,891,17
"18581","Liberia",2020-07-07,917,26
"18582","Liberia",2020-07-08,926,9
"18583","Liberia",2020-07-09,957,31
"18584","Liberia",2020-07-10,963,6
"18585","Liberia",2020-07-11,998,35
"18586","Liberia",2020-07-12,1010,12
"18587","Liberia",2020-07-13,1024,14
"18588","Liberia",2020-07-14,1024,0
"18589","Liberia",2020-07-15,1056,32
"18590","Liberia",2020-07-16,1070,14
"18591","Liberia",2020-07-17,1085,15
"18592","Liberia",2020-07-18,1088,3
"18593","Liberia",2020-07-19,1091,3
"18594","Liberia",2020-07-20,1107,16
"18595","Liberia",2020-07-21,1108,1
"18596","Liberia",2020-07-22,1114,6
"18597","Liberia",2020-07-23,1117,3
"18598","Liberia",2020-07-24,1135,18
"18599","Liberia",2020-07-25,1155,20
"18600","Liberia",2020-07-26,1162,7
"18601","Libya",2020-01-23,0,0
"18602","Libya",2020-01-24,0,0
"18603","Libya",2020-01-25,0,0
"18604","Libya",2020-01-26,0,0
"18605","Libya",2020-01-27,0,0
"18606","Libya",2020-01-28,0,0
"18607","Libya",2020-01-29,0,0
"18608","Libya",2020-01-30,0,0
"18609","Libya",2020-01-31,0,0
"18610","Libya",2020-02-01,0,0
"18611","Libya",2020-02-02,0,0
"18612","Libya",2020-02-03,0,0
"18613","Libya",2020-02-04,0,0
"18614","Libya",2020-02-05,0,0
"18615","Libya",2020-02-06,0,0
"18616","Libya",2020-02-07,0,0
"18617","Libya",2020-02-08,0,0
"18618","Libya",2020-02-09,0,0
"18619","Libya",2020-02-10,0,0
"18620","Libya",2020-02-11,0,0
"18621","Libya",2020-02-12,0,0
"18622","Libya",2020-02-13,0,0
"18623","Libya",2020-02-14,0,0
"18624","Libya",2020-02-15,0,0
"18625","Libya",2020-02-16,0,0
"18626","Libya",2020-02-17,0,0
"18627","Libya",2020-02-18,0,0
"18628","Libya",2020-02-19,0,0
"18629","Libya",2020-02-20,0,0
"18630","Libya",2020-02-21,0,0
"18631","Libya",2020-02-22,0,0
"18632","Libya",2020-02-23,0,0
"18633","Libya",2020-02-24,0,0
"18634","Libya",2020-02-25,0,0
"18635","Libya",2020-02-26,0,0
"18636","Libya",2020-02-27,0,0
"18637","Libya",2020-02-28,0,0
"18638","Libya",2020-02-29,0,0
"18639","Libya",2020-03-01,0,0
"18640","Libya",2020-03-02,0,0
"18641","Libya",2020-03-03,0,0
"18642","Libya",2020-03-04,0,0
"18643","Libya",2020-03-05,0,0
"18644","Libya",2020-03-06,0,0
"18645","Libya",2020-03-07,0,0
"18646","Libya",2020-03-08,0,0
"18647","Libya",2020-03-09,0,0
"18648","Libya",2020-03-10,0,0
"18649","Libya",2020-03-11,0,0
"18650","Libya",2020-03-12,0,0
"18651","Libya",2020-03-13,0,0
"18652","Libya",2020-03-14,0,0
"18653","Libya",2020-03-15,0,0
"18654","Libya",2020-03-16,0,0
"18655","Libya",2020-03-17,0,0
"18656","Libya",2020-03-18,0,0
"18657","Libya",2020-03-19,0,0
"18658","Libya",2020-03-20,0,0
"18659","Libya",2020-03-21,0,0
"18660","Libya",2020-03-22,0,0
"18661","Libya",2020-03-23,0,0
"18662","Libya",2020-03-24,1,1
"18663","Libya",2020-03-25,1,0
"18664","Libya",2020-03-26,1,0
"18665","Libya",2020-03-27,1,0
"18666","Libya",2020-03-28,3,2
"18667","Libya",2020-03-29,8,5
"18668","Libya",2020-03-30,8,0
"18669","Libya",2020-03-31,10,2
"18670","Libya",2020-04-01,10,0
"18671","Libya",2020-04-02,11,1
"18672","Libya",2020-04-03,11,0
"18673","Libya",2020-04-04,18,7
"18674","Libya",2020-04-05,18,0
"18675","Libya",2020-04-06,19,1
"18676","Libya",2020-04-07,20,1
"18677","Libya",2020-04-08,21,1
"18678","Libya",2020-04-09,24,3
"18679","Libya",2020-04-10,24,0
"18680","Libya",2020-04-11,24,0
"18681","Libya",2020-04-12,25,1
"18682","Libya",2020-04-13,26,1
"18683","Libya",2020-04-14,35,9
"18684","Libya",2020-04-15,48,13
"18685","Libya",2020-04-16,49,1
"18686","Libya",2020-04-17,49,0
"18687","Libya",2020-04-18,49,0
"18688","Libya",2020-04-19,51,2
"18689","Libya",2020-04-20,51,0
"18690","Libya",2020-04-21,51,0
"18691","Libya",2020-04-22,59,8
"18692","Libya",2020-04-23,60,1
"18693","Libya",2020-04-24,61,1
"18694","Libya",2020-04-25,61,0
"18695","Libya",2020-04-26,61,0
"18696","Libya",2020-04-27,61,0
"18697","Libya",2020-04-28,61,0
"18698","Libya",2020-04-29,61,0
"18699","Libya",2020-04-30,61,0
"18700","Libya",2020-05-01,63,2
"18701","Libya",2020-05-02,63,0
"18702","Libya",2020-05-03,63,0
"18703","Libya",2020-05-04,63,0
"18704","Libya",2020-05-05,63,0
"18705","Libya",2020-05-06,64,1
"18706","Libya",2020-05-07,64,0
"18707","Libya",2020-05-08,64,0
"18708","Libya",2020-05-09,64,0
"18709","Libya",2020-05-10,64,0
"18710","Libya",2020-05-11,64,0
"18711","Libya",2020-05-12,64,0
"18712","Libya",2020-05-13,64,0
"18713","Libya",2020-05-14,64,0
"18714","Libya",2020-05-15,64,0
"18715","Libya",2020-05-16,65,1
"18716","Libya",2020-05-17,65,0
"18717","Libya",2020-05-18,65,0
"18718","Libya",2020-05-19,68,3
"18719","Libya",2020-05-20,69,1
"18720","Libya",2020-05-21,71,2
"18721","Libya",2020-05-22,72,1
"18722","Libya",2020-05-23,75,3
"18723","Libya",2020-05-24,75,0
"18724","Libya",2020-05-25,75,0
"18725","Libya",2020-05-26,77,2
"18726","Libya",2020-05-27,99,22
"18727","Libya",2020-05-28,105,6
"18728","Libya",2020-05-29,118,13
"18729","Libya",2020-05-30,130,12
"18730","Libya",2020-05-31,156,26
"18731","Libya",2020-06-01,168,12
"18732","Libya",2020-06-02,182,14
"18733","Libya",2020-06-03,196,14
"18734","Libya",2020-06-04,209,13
"18735","Libya",2020-06-05,239,30
"18736","Libya",2020-06-06,256,17
"18737","Libya",2020-06-07,256,0
"18738","Libya",2020-06-08,332,76
"18739","Libya",2020-06-09,359,27
"18740","Libya",2020-06-10,378,19
"18741","Libya",2020-06-11,393,15
"18742","Libya",2020-06-12,409,16
"18743","Libya",2020-06-13,418,9
"18744","Libya",2020-06-14,454,36
"18745","Libya",2020-06-15,467,13
"18746","Libya",2020-06-16,484,17
"18747","Libya",2020-06-17,500,16
"18748","Libya",2020-06-18,510,10
"18749","Libya",2020-06-19,520,10
"18750","Libya",2020-06-20,544,24
"18751","Libya",2020-06-21,571,27
"18752","Libya",2020-06-22,595,24
"18753","Libya",2020-06-23,639,44
"18754","Libya",2020-06-24,670,31
"18755","Libya",2020-06-25,698,28
"18756","Libya",2020-06-26,713,15
"18757","Libya",2020-06-27,727,14
"18758","Libya",2020-06-28,762,35
"18759","Libya",2020-06-29,802,40
"18760","Libya",2020-06-30,824,22
"18761","Libya",2020-07-01,874,50
"18762","Libya",2020-07-02,891,17
"18763","Libya",2020-07-03,918,27
"18764","Libya",2020-07-04,989,71
"18765","Libya",2020-07-05,1046,57
"18766","Libya",2020-07-06,1117,71
"18767","Libya",2020-07-07,1182,65
"18768","Libya",2020-07-08,1268,86
"18769","Libya",2020-07-09,1342,74
"18770","Libya",2020-07-10,1342,0
"18771","Libya",2020-07-11,1389,47
"18772","Libya",2020-07-12,1433,44
"18773","Libya",2020-07-13,1512,79
"18774","Libya",2020-07-14,1563,51
"18775","Libya",2020-07-15,1589,26
"18776","Libya",2020-07-16,1652,63
"18777","Libya",2020-07-17,1704,52
"18778","Libya",2020-07-18,1791,87
"18779","Libya",2020-07-19,1866,75
"18780","Libya",2020-07-20,1980,114
"18781","Libya",2020-07-21,2088,108
"18782","Libya",2020-07-22,2176,88
"18783","Libya",2020-07-23,2314,138
"18784","Libya",2020-07-24,2424,110
"18785","Libya",2020-07-25,2547,123
"18786","Libya",2020-07-26,2669,122
"18787","Liechtenstein",2020-01-23,0,0
"18788","Liechtenstein",2020-01-24,0,0
"18789","Liechtenstein",2020-01-25,0,0
"18790","Liechtenstein",2020-01-26,0,0
"18791","Liechtenstein",2020-01-27,0,0
"18792","Liechtenstein",2020-01-28,0,0
"18793","Liechtenstein",2020-01-29,0,0
"18794","Liechtenstein",2020-01-30,0,0
"18795","Liechtenstein",2020-01-31,0,0
"18796","Liechtenstein",2020-02-01,0,0
"18797","Liechtenstein",2020-02-02,0,0
"18798","Liechtenstein",2020-02-03,0,0
"18799","Liechtenstein",2020-02-04,0,0
"18800","Liechtenstein",2020-02-05,0,0
"18801","Liechtenstein",2020-02-06,0,0
"18802","Liechtenstein",2020-02-07,0,0
"18803","Liechtenstein",2020-02-08,0,0
"18804","Liechtenstein",2020-02-09,0,0
"18805","Liechtenstein",2020-02-10,0,0
"18806","Liechtenstein",2020-02-11,0,0
"18807","Liechtenstein",2020-02-12,0,0
"18808","Liechtenstein",2020-02-13,0,0
"18809","Liechtenstein",2020-02-14,0,0
"18810","Liechtenstein",2020-02-15,0,0
"18811","Liechtenstein",2020-02-16,0,0
"18812","Liechtenstein",2020-02-17,0,0
"18813","Liechtenstein",2020-02-18,0,0
"18814","Liechtenstein",2020-02-19,0,0
"18815","Liechtenstein",2020-02-20,0,0
"18816","Liechtenstein",2020-02-21,0,0
"18817","Liechtenstein",2020-02-22,0,0
"18818","Liechtenstein",2020-02-23,0,0
"18819","Liechtenstein",2020-02-24,0,0
"18820","Liechtenstein",2020-02-25,0,0
"18821","Liechtenstein",2020-02-26,0,0
"18822","Liechtenstein",2020-02-27,0,0
"18823","Liechtenstein",2020-02-28,0,0
"18824","Liechtenstein",2020-02-29,0,0
"18825","Liechtenstein",2020-03-01,0,0
"18826","Liechtenstein",2020-03-02,0,0
"18827","Liechtenstein",2020-03-03,0,0
"18828","Liechtenstein",2020-03-04,1,1
"18829","Liechtenstein",2020-03-05,1,0
"18830","Liechtenstein",2020-03-06,1,0
"18831","Liechtenstein",2020-03-07,1,0
"18832","Liechtenstein",2020-03-08,1,0
"18833","Liechtenstein",2020-03-09,1,0
"18834","Liechtenstein",2020-03-10,1,0
"18835","Liechtenstein",2020-03-11,1,0
"18836","Liechtenstein",2020-03-12,1,0
"18837","Liechtenstein",2020-03-13,1,0
"18838","Liechtenstein",2020-03-14,4,3
"18839","Liechtenstein",2020-03-15,4,0
"18840","Liechtenstein",2020-03-16,4,0
"18841","Liechtenstein",2020-03-17,7,3
"18842","Liechtenstein",2020-03-18,28,21
"18843","Liechtenstein",2020-03-19,28,0
"18844","Liechtenstein",2020-03-20,28,0
"18845","Liechtenstein",2020-03-21,37,9
"18846","Liechtenstein",2020-03-22,37,0
"18847","Liechtenstein",2020-03-23,51,14
"18848","Liechtenstein",2020-03-24,51,0
"18849","Liechtenstein",2020-03-25,51,0
"18850","Liechtenstein",2020-03-26,56,5
"18851","Liechtenstein",2020-03-27,56,0
"18852","Liechtenstein",2020-03-28,56,0
"18853","Liechtenstein",2020-03-29,56,0
"18854","Liechtenstein",2020-03-30,62,6
"18855","Liechtenstein",2020-03-31,68,6
"18856","Liechtenstein",2020-04-01,68,0
"18857","Liechtenstein",2020-04-02,75,7
"18858","Liechtenstein",2020-04-03,76,1
"18859","Liechtenstein",2020-04-04,77,1
"18860","Liechtenstein",2020-04-05,77,0
"18861","Liechtenstein",2020-04-06,77,0
"18862","Liechtenstein",2020-04-07,78,1
"18863","Liechtenstein",2020-04-08,78,0
"18864","Liechtenstein",2020-04-09,78,0
"18865","Liechtenstein",2020-04-10,79,1
"18866","Liechtenstein",2020-04-11,79,0
"18867","Liechtenstein",2020-04-12,79,0
"18868","Liechtenstein",2020-04-13,79,0
"18869","Liechtenstein",2020-04-14,79,0
"18870","Liechtenstein",2020-04-15,79,0
"18871","Liechtenstein",2020-04-16,79,0
"18872","Liechtenstein",2020-04-17,79,0
"18873","Liechtenstein",2020-04-18,79,0
"18874","Liechtenstein",2020-04-19,81,2
"18875","Liechtenstein",2020-04-20,81,0
"18876","Liechtenstein",2020-04-21,81,0
"18877","Liechtenstein",2020-04-22,81,0
"18878","Liechtenstein",2020-04-23,81,0
"18879","Liechtenstein",2020-04-24,81,0
"18880","Liechtenstein",2020-04-25,81,0
"18881","Liechtenstein",2020-04-26,82,1
"18882","Liechtenstein",2020-04-27,82,0
"18883","Liechtenstein",2020-04-28,82,0
"18884","Liechtenstein",2020-04-29,82,0
